7,3,1,1,2,283.581137331203,289.464726159349,324.092079419643,-100,500,200,487.57057178067,496.166467661969,526.066090574022,190.05176089704,760.608202847652,433.842547843233,1,1,1,618.885358758271,37.6447196118534,87.0989568531513,170.901438477449,347.664731903933,422.889675595798,530.856670951471,731.212660646997,38.8480043318123,27.8242158750072,49.442877098918,48.6212106281891,61.3110451679677,23.1840047845617
3,3,2,0,2,270.355912065133,289.539594110101,337.180383107625,-100,500,200,479.528000864666,498.122788406909,552.735302564688,182.989882747643,779.951917286962,466.255975095555,1,3,1,594.250276423991,31.4974658377469,137.942934245802,212.998102162965,336.515432223678,418.020014255308,502.416181610897,651.173480181023,65.0177148636431,56.4020993374288,38.5288045415655,55.4316019359976,17.5908041466027,10.2854739455506
5,3,2,1,1,256.257200357504,266.349846147932,311.611505853944,200,-100,500,474.154852593783,495.963953279424,513.504598666914,421.232296689413,143.004510249011,746.511968737468,2,3,2,580.579228224233,34.3043045978993,117.968042823486,203.697991115041,345.734490919858,350.908766244538,500.854142592289,674.420157214627,23.8890839274973,62.3170754825696,23.0378005607054,20.2716325223446,44.1810095589608,50.6923911254853
2,4,1,1,2,260.246541840024,299.882640549913,318.646882916801,-100,500,200,489.248186631594,516.565022082068,519.545443793759,110.571203194559,700.187365012243,416.753936349414,2,2,3,599.27380155772,57.4863817356527,57.2447730926797,151.030727126636,273.288749787025,421.290453127585,456.041722837836,696.765987738036,56.7321550752968,59.4746836600825,32.9930987861007,22.5379894347861,22.9795430088416,26.6239395784214
1,1,1,0,1,283.668721839786,302.368791680783,304.174497723579,-100,500,200,485.492351257708,529.644205509685,526.096182775218,100.156819075346,794.854370271787,428.702007327229,1,1,1,604.594048140571,35.3777266852558,147.248792345636,174.078633938916,334.359047748148,412.333478941582,542.477936903015,686.029446963221,18.4703113371506,26.7769135860726,19.5384714333341,23.9442488364875,32.8759335679933,46.9605845073238
8,3,2,0,2,310.173454438336,337.428385694511,343.267911369912,500,200,-100,522.771368648391,553.82809366798,570.405587926507,793.471572850831,428.899597655982,168.586363061331,2,3,2,604.931313693523,69.1795334778726,149.235631874762,153.938893019222,274.280899320729,446.444784849882,454.891370725818,666.368924523704,55.0207701744512,18.5930769657716,50.9400918707252,49.5578866731375,53.1662734271958,17.564240959473
4,3,2,1,2,260.156013513915,323.026605742052,336.992061184719,200,-100,500,471.76161857089,536.07841564808,559.514642409049,424.214309756644,191.732385614887,728.048863913864,2,2,1,603.856923701242,67.9663545358926,65.344096487388,228.642663755454,326.587670948356,431.891445768997,498.807239020243,653.800624562427,63.0308105330914,39.2256342014298,16.7158452421427,32.3103065090254,41.2689114129171,27.8726353216916
1,1,1,1,2,251.225814479403,329.427933227271,335.462214751169,500,200,-100,467.665286452975,537.597504630685,544.789952049032,737.233758042566,470.651110610925,100.647932500578,3,2,3,616.515903733671,52.5603692792356,140.923308278434,237.542454269715,299.36746545136,382.467672787607,546.713384403847,696.35787778534,28.7663467507809,19.1280604852363,67.2575433040038,56.4066588832065,55.8594561554492,38.8528938870877
2,4,1,0,1,252.402194798924,262.292112642899,263.055821857415,-100,200,500,463.973167885561,467.097480655648,474.358175608795,121.820960938931,440.677744080313,746.909297769889,3,3,2,613.656553765759,39.7813641652465,54.078796133399,233.248817687854,268.986536934972,371.388659393415,531.608904339373,695.825973059982,15.8768561854959,29.0607626223937,40.3431065846235,19.8625662270933,55.4378842143342,26.5428581740707
7,2,2,0,1,277.744103688747,278.007998154499,287.3751682695,500,200,-100,499.144350774586,497.994832959957,509.429548990447,785.728114796802,436.174746067263,170.704576466233,2,2,3,582.519558342174,65.2107370179147,122.4374640733,171.161678712815,338.853984209709,357.569935941137,543.210334470496,653.30827597063,53.0610592802987,30.5916043743491,42.8282193513587,23.6050600651652,18.1482325447723,27.1943078469485
1,3,1,0,2,252.046709368005,322.122564329766,349.809115566313,500,200,-100,458.270854693837,527.320837322623,562.059799728449,728.8846233394,473.803260666318,129.045408312231,2,3,3,616.248470367864,42.0565593335778,97.8901672409847,224.889529473148,266.557790082879,365.125493099913,493.215138628148,689.754498470575,16.135692987591,68.8260226789862,47.2138154087588,30.5694574862719,40.2270272420719,11.1679027881473
6,2,2,1,2,258.895987691358,262.222358956933,328.882125136442,-100,200,500,488.017811735626,491.285203634761,551.093813888729,103.961111837998,449.826391856186,705.478214938194,3,3,2,607.544247368351,60.7890673168004,82.3140901047736,202.871349453926,300.53171061445,363.961860025302,505.645626457408,710.854974458925,66.5333079220727,37.4430949054658,29.7810220206156,34.8015482071787,69.7554446198046,42.981171105057
6,1,2,1,1,269.369376217946,280.632596602663,283.727679192089,-100,200,500,495.997603361029,494.810231884476,486.404862934723,172.511508036405,466.163055296056,796.995423082262,3,3,3,583.889088882133,59.6754014119506,68.7277948716655,171.7848546803,300.838342588395,373.188211861998,480.33744408749,723.759252531454,11.6589486086741,59.6751935221255,11.1042102007195,12.0391476433724,56.4657429605722,14.7192060574889
7,3,2,1,2,256.5492071677,275.670218910091,318.864602479152,500,200,-100,483.83788892068,486.091732692439,542.32305514859,787.066308408976,425.058560469188,181.716723740101,3,3,1,608.47791980952,52.208295231685,138.186669140123,234.664049232379,315.570130827837,427.218213141896,544.577223970555,706.371928122826,33.6709157470614,62.3066231934354,66.5443238941953,17.3156350804493,10.3546776901931,16.7966038314626
5,4,2,0,1,317.523968685418,331.972823780961,342.661245726049,-100,500,200,521.452561072074,552.623863574117,565.403662519529,117.480830731802,741.103324433789,462.02937241178,1,3,3,581.631807209924,53.3247231133282,64.314484782517,197.113905171864,329.860115027986,365.435371058993,463.77832563594,732.866921066307,63.7679642019793,33.4066325938329,25.1788449753076,68.1331091560423,13.7997858645394,46.4458347484469
6,1,1,1,1,274.324442399666,279.947209870443,323.496363149025,500,-100,200,502.669802459422,486.112649890129,538.302951550577,728.309886716306,179.13976656273,478.092060307972,2,1,2,593.118309332058,51.4653594698757,141.397205507383,173.396319174208,328.282357798889,434.860183554702,480.315489717759,706.578661315143,38.9217887027189,57.2300435882062,45.6271548895165,31.5955935558304,38.376913042739,25.9907002747059
6,2,1,1,2,302.601183624938,309.543955489062,315.774488844909,200,500,-100,512.583502172492,529.108403276186,525.055839621928,455.531712062657,744.803067436442,137.08283691667,1,2,1,581.373520689085,52.1991588268429,148.17966138944,244.650581432506,272.404541727155,423.73177097179,517.32918897178,717.996854847297,61.5598398773,20.4131452972069,24.0232092142105,29.1212898958474,49.7458288772032,60.622646920383
7,1,1,0,2,267.372999177314,287.8259165911,289.681277400814,200,-100,500,467.801973777823,504.797481116839,503.197114642244,453.041443484835,154.449426918291,756.65653378237,1,2,3,597.647831207141,42.8168846108019,131.595309288241,177.434204565361,320.326702622697,418.896691850387,511.856744089164,661.603126162663,35.2152093499899,22.0197439892218,22.8168906550854,35.4220634326339,22.7661792747676,48.715776600875
3,3,2,1,2,282.542863045819,284.595423471183,309.22627421096,-100,500,200,496.985845689196,513.258428464178,537.155906653497,188.348727929406,788.122782297432,461.355729750358,2,2,3,589.598248964176,66.9293456710875,81.9764237618074,203.513888316229,319.588798633777,438.924935087562,469.392823986709,699.228803766891,67.3337932117283,22.5166729558259,20.2634965023026,60.0857105851173,41.6476121963933,53.8987661292776
4,1,1,1,2,266.488395677879,302.721438696608,342.55995452404,500,-100,200,470.332016744651,515.018687020056,561.129930368625,715.09821456857,126.702369260602,426.821256312542,1,3,3,619.989802250639,47.0813475642353,91.4466828573495,248.746274062432,330.482827150263,401.13227837719,518.137965537608,711.248094169423,24.5352742215618,44.1099501447752,57.2790951561183,17.9353150213137,33.1885627424344,54.4309175852686
5,2,1,0,1,265.659755724482,274.551136302762,340.462900116108,500,200,-100,480.45669044368,502.105790267233,565.353651344776,772.777438233607,421.030391263776,178.060894692317,2,1,1,607.283471329138,56.7817663867027,135.289549571462,150.586626585573,315.461443993263,352.890645875596,515.157254342921,662.183673097752,33.2208671839908,20.3057808429003,11.7225488834083,23.6003348929808,28.464000383392,49.5247262297198
7,1,2,0,2,271.625017933547,295.30759700574,296.973037021235,-100,500,200,489.8341525672,498.392989665736,501.121759042144,101.276720478199,709.126415033825,433.614188199863,3,3,1,607.464534733444,46.358335884288,108.572088833898,247.14589137584,317.945942468941,377.986338571645,520.633511780761,742.363689327613,69.7450918518007,12.1076247049496,26.5177638456225,10.2472561271861,49.1839710203931,69.8307992424816
6,4,2,1,1,266.91207701806,278.053643205203,288.883139216341,500,-100,200,489.047190833371,501.484678662382,509.641295422334,752.176365139894,177.516742399894,422.687984956428,1,2,3,618.365911329165,59.4399007316679,93.7448719982058,210.43829342816,301.55638854485,426.147733209655,527.401019143872,660.043396637775,57.5203815381974,38.9996909350157,50.5082349991426,49.2771026678383,11.7289757914841,28.4175096685067
6,3,2,0,2,271.549888839945,273.899090010673,315.843459637836,200,500,-100,488.710476332344,482.617269514594,542.80115441652,406.644320348278,737.708707293496,162.642403435893,1,2,3,616.550656305626,68.1327984388918,117.360705439933,209.471859573387,273.221984668635,375.772850122303,454.990307660773,694.448935473338,10.5256317881867,39.9236422311515,54.5640686573461,63.543470306322,23.6797989951447,69.4469262938946
4,1,1,1,2,292.92564035859,295.985057274811,316.163543798029,500,200,-100,509.243883455638,502.165133277886,539.513479899615,736.029448499903,492.938823997974,122.204697364941,2,2,3,607.2789582517,68.6208087019622,133.054376672953,221.332785859704,348.790239705704,391.261097649112,481.918298685923,718.463537027128,63.7658577458933,51.0234468523413,35.7492997357622,64.8978629801422,20.8602157561108,37.4760307976976
1,1,1,1,1,266.010954463854,285.082646599039,314.713086257689,200,500,-100,483.592553839553,497.468921651598,536.651744383853,496.160714002326,765.564712649211,110.590938245878,1,1,1,598.118845839053,38.9506657328457,125.131487380713,225.124166626483,336.129448167048,420.732721197419,509.302459098399,655.028515751474,19.0845277998596,18.5472030751407,35.6210912903771,56.1848739068955,42.4550266098231,15.8601353643462
1,2,1,0,2,254.79157473892,272.686163964681,316.044748947024,500,-100,200,460.141849131323,502.306536848191,518.199657315854,788.2469070144,158.488102792762,436.208789795637,3,3,1,608.77503390424,68.2627666369081,140.494093182497,190.335957962088,338.832327653654,359.940783795901,546.245434624143,734.642144455574,48.2895271247253,52.6637253863737,10.2620859909803,14.1624337667599,41.186453490518,23.3472905866802
2,1,2,1,1,259.04968935065,268.918446567841,323.551581357606,500,-100,200,480.730585898273,474.818966151215,542.162033217028,764.439751394093,193.381173163652,461.845287983306,2,3,2,585.304273432121,47.9871099162847,118.296975060366,154.45937353652,298.448109650053,363.247893610969,547.798125375994,683.760914835148,31.4878615131602,24.2122744396329,37.550497148186,24.008264685981,23.8662368431687,42.1813026815653
4,3,2,0,1,259.72920327913,334.459645231254,340.572022413835,200,-100,500,459.877190585248,549.632038446143,545.584195957053,427.667718427256,125.088202464394,705.911975656636,1,3,2,583.530771657825,38.6352969892323,96.1782494094223,234.369372599758,312.860853993334,418.081776262261,530.242144456133,706.839486188255,32.2941450541839,60.2675087982789,20.6562831997871,40.1197147415951,21.6482429532334,67.2292756009847
3,1,2,1,1,298.561135330237,307.941323681735,343.816007347777,500,200,-100,522.278489782475,535.89881364489,544.529452510178,727.235622424632,476.921171857975,156.385806109756,2,3,3,592.663422096521,34.196555595845,60.8324346831068,223.671093815938,331.949216267094,405.630226316862,533.406876306981,668.216968467459,61.9069295981899,28.3642001496628,68.7097677774727,47.7553951647133,35.8619108283892,61.2598727131262
5,2,2,0,2,275.869351252913,330.632165167481,339.785121171735,500,-100,200,479.725149897859,534.005277766846,541.915180082433,783.875719178468,171.466070227325,474.875373486429,3,2,1,592.340630302206,32.3155801743269,93.1425337446854,222.950563277118,288.96417291835,444.961057906039,477.905174554326,721.880972385406,52.865957156755,49.4480419578031,16.8862053705379,38.5036213928834,68.8233824912459,48.7931598676369
1,1,1,0,1,281.946745002642,318.928004498594,349.778533424251,200,-100,500,486.70189486118,537.493693872821,563.667837900575,478.63284018822,143.907945137471,769.175916397944,1,3,1,605.690033752471,51.7410730756819,83.178001572378,241.642784327269,348.191363946535,441.025530640036,501.264193351381,696.021678345278,36.0707497317344,45.1604950847104,69.855712200515,17.5870401551947,37.9034299915656,42.5466672563925
5,4,2,1,1,256.523787463084,263.652035687119,276.984885334969,500,200,-100,462.120887103956,484.681390619371,499.094673984218,729.602532461286,402.369149425067,193.936926638708,3,2,1,601.383287347853,69.155784426257,62.6259020995349,207.034498942085,332.319777668454,370.652128243819,494.815100566484,729.390700254589,48.4636771585792,34.2376078525558,58.2429660344496,16.9462958071381,37.5516380090266,38.9569419715554
2,1,1,1,2,285.702720261179,290.871504810639,298.50297763478,500,200,-100,491.401707571931,494.381038283464,512.177626823541,770.799826062284,447.046308219433,186.11144667957,3,3,3,591.33521056734,60.6239936314523,50.7016260875389,190.754653071053,288.624078826979,374.79086664971,503.73931103386,718.702969071455,43.9781362377107,67.5447977054864,58.6026335693896,56.6647724248469,67.2220642585307,12.6346700452268
7,1,2,1,1,272.899913135916,329.158344399184,338.508350844495,200,-100,500,497.050236144569,548.325836595614,568.429746341426,498.443216807209,181.080084550194,763.110853778198,1,2,2,610.993359573185,36.170316291973,105.215378734283,233.544604410417,265.545882307924,419.505165028386,530.559665989131,673.86078464333,40.0316992681473,30.3850247431546,18.7890606559813,27.1266217436641,32.4687969824299,52.3074054298922
4,3,1,1,2,278.931373800151,298.88792776037,346.868645353243,-100,200,500,498.526419466361,509.766955315135,554.543241527863,148.142856848426,463.965277653188,783.627673401497,3,2,1,611.303668869659,32.5453289784491,90.6766336876899,247.115264367312,323.381302389316,433.174301334657,475.5233484786,653.978722495958,38.8742477493361,27.0493357488886,29.1021802602336,42.8919177502394,56.7496336763725,45.2097686892375
7,4,2,0,1,256.264386908151,279.212039825507,319.118999270722,500,200,-100,459.457983924076,505.495674496051,528.862125850283,763.43536125496,470.144860935397,157.557227555662,1,1,2,602.426100857556,39.9437533132732,88.5203975485638,216.192120849155,342.9171056021,365.101447654888,514.106655283831,700.167936668731,18.49180447869,62.1919270884246,51.2183190183714,35.7766241393983,65.2248657494783,31.8507322482765
2,1,1,0,1,280.402964120731,297.442662669346,324.627465615049,200,500,-100,486.166584684979,499.053575715516,550.125075336546,444.156207097694,727.589637553319,191.745685040951,3,2,3,610.357096092775,42.6529245637357,138.695983053185,153.799193468876,266.9541482348,444.118466903456,458.886210131459,723.521676822565,20.2218256890774,44.0116636967286,42.9051707824692,18.4440256329253,54.2237549787387,54.4810269773006
4,3,2,1,1,305.925243231468,341.988815646619,342.402635677718,200,-100,500,510.009645530954,565.063490180764,559.09745893674,454.20732893981,114.857785170898,718.953959946521,1,1,2,618.517811000347,59.8098129499704,56.4098970266059,162.760333716869,314.739549648948,358.914020960219,468.827683944255,666.207288764417,67.6576960179955,14.5208501908928,41.4965752046555,61.8129438348114,43.3561885310337,68.9956403383985
3,1,2,0,1,259.516236837953,279.361684736796,336.247068876401,500,200,-100,461.055241152644,484.306331726257,565.113650844432,749.44855470676,404.743258096278,101.651564380154,2,1,1,589.724233429879,61.6662236768752,133.948988839984,179.699437879026,318.925475841388,380.775969498791,522.759352554567,660.646466701292,17.9995035659522,54.9552652519196,38.4567315457389,17.9451141087338,35.0710219936445,53.8280452182516
7,1,1,1,2,304.262804752216,330.046224663965,339.423351385631,500,200,-100,507.762212879024,554.207354697865,551.113949848805,730.394071829505,438.378676446155,118.347200169228,1,2,3,615.548253422603,40.3282952588052,139.801923092455,167.679913132451,320.236403262243,372.519152448513,471.753361565061,690.488133043982,25.5966715747491,53.3069471316412,32.7983203576878,15.4367241682485,54.7131888056174,62.8983134031296
4,3,2,0,2,292.912470945157,328.834141325206,338.638051901944,500,-100,200,503.169286050834,551.76380881574,540.859125414863,745.704346033745,129.612718662247,443.511250126176,2,1,2,606.114354431629,49.9317294359207,119.802911160514,158.431280287914,314.24005550798,394.67554888688,513.225023378618,702.381856832653,36.2514347443357,68.5792511096224,57.8368404461071,54.0148841543123,33.2770677888766,65.168267339468
8,2,2,0,1,281.132579711266,286.597545072436,292.933299252763,-100,200,500,509.759198848624,506.046156312805,518.286427783314,106.828920496628,451.672821631655,704.195848596282,1,1,3,601.233086017892,62.3401372693479,97.1869294065982,210.609931289218,278.605406824499,403.722566179931,479.715999192558,658.348994841799,17.9320607613772,15.888242428191,27.2993817226961,33.3589270059019,26.2590556079522,56.2652916042134
7,1,1,0,2,298.981028003618,324.28416418843,343.764389818534,-100,200,500,501.780732434709,545.506890220568,552.396094456781,181.911041750573,440.268523991108,708.758054906502,1,2,3,591.958840284497,36.3957388047129,90.1728660799563,211.400621500798,271.637015882879,376.6931084916,507.440565922298,734.039295394905,20.926255164668,22.4854667671025,59.6228586928919,51.1558516835794,69.6659990120679,69.8936758656055
6,1,1,0,1,306.206169491634,337.78647815343,341.814140998758,200,-100,500,522.557331898715,564.525033214595,545.467616796959,431.664904463105,107.619634107687,755.071470257826,1,3,3,618.985201120377,56.7660371493548,148.622218193486,249.780005961657,299.388308660127,395.705078705214,467.957906634547,654.820496798493,35.1784725300968,51.6808478860185,41.4710711687803,33.7747017852962,18.5754687944427,51.6848898073658
7,1,1,0,1,277.084474219009,329.602404660545,336.053149122745,200,-100,500,506.305965713691,536.076268563047,546.320096859708,470.017863204703,165.82769388333,732.619052613154,2,3,3,615.603506686166,54.8055685590953,52.5340673746541,181.099678389728,273.378362180665,351.525381673127,497.764707170427,707.724959892221,38.9265453768894,18.2942055677995,64.6757871238515,33.4156924532726,41.2954858737066,17.7971221366897
7,2,1,1,1,269.29457441438,294.152843649499,324.026298825629,-100,500,200,484.428775354754,509.241370502859,536.876967314165,134.437615913339,792.638006620109,439.394991286099,2,3,2,612.850238308311,40.4053022619337,98.8880762364715,232.819003402255,307.431758916937,438.698743772693,539.529522648081,678.161683306098,14.4239777140319,25.1078761136159,65.4578021494672,67.4134752294049,46.5084594255313,61.3984401710331
1,2,2,0,2,278.637078544125,312.486474914476,349.720387277193,500,-100,200,499.884977743495,517.571025674697,567.845856742933,758.410472190008,182.44684333913,497.119075362571,2,3,3,604.096073498949,48.7845569849014,69.1718730609864,155.0222793594,266.858919616789,381.420812313445,481.532615842298,689.481700421311,21.9736499339342,12.4285085313022,54.3188141146675,67.0615783054382,34.2534331511706,32.5509995780885
4,3,2,1,2,251.077112811618,309.094114322215,337.920039799064,500,-100,200,469.959220944438,523.027770696208,542.14304356603,774.502013111487,111.430325987749,488.491435069591,3,1,1,619.207194652408,59.1540653444827,90.3272068826482,220.019797468558,346.683352254331,359.477289579809,509.605392091908,718.419538089074,22.4354578461498,27.0386794442311,43.8863446051255,56.9137889891863,58.1647781189531,63.8669456075877
1,2,1,1,1,285.315698175691,310.160448006354,342.471744911745,500,-100,200,508.231583281886,521.964477326255,545.021115150303,751.338406978175,161.420383490622,491.812678542919,3,1,2,602.800119388849,58.1447225809097,67.3232986126095,236.813998082653,332.981991767883,414.940485637635,493.052022508346,655.730821331963,22.5174917979166,12.7074196981266,37.9005547333509,58.9704927802086,67.4547206191346,10.1041185902432
6,2,2,0,2,282.97953826841,294.622948183678,323.137880302966,200,500,-100,505.981581697706,506.488304061349,542.638466299977,419.755983538926,739.698792248964,192.591815232299,1,2,1,581.77538880147,68.4814054146409,85.1750552421436,195.876737614162,341.092008678243,367.550163622946,466.446946747601,692.329835286364,58.3294087974355,54.761380054988,14.9613196775317,25.6691350694746,38.0216571269557,60.9090810269117
7,1,2,0,1,255.440405174159,265.970374085009,323.625628557056,200,500,-100,462.112958459184,476.199824428186,537.757626939565,467.675567790866,779.064088524319,137.629324849695,3,3,1,583.324975371361,49.4531554915011,116.932866349816,162.247624108568,324.680624087341,355.940297152847,547.25468668621,714.702430134639,12.1489029657096,34.5149544952437,65.2841279562563,59.6456399234012,25.9822390507907,63.430270398967
3,3,1,1,2,256.559794442728,272.023284621537,301.300830254331,200,-100,500,458.728970389348,486.413709232584,509.939085978549,473.060063109733,137.614632607438,785.195649741217,1,2,1,585.693539911881,65.6937033496797,75.6857827538624,240.513785439543,256.13019336015,386.355720483698,480.394304427318,651.720695220865,38.9887474523857,15.7286741258577,37.4621554929763,13.5408486332744,33.7863686401397,59.6917140018195
6,1,2,1,2,304.518163437024,330.773527384736,346.503977989778,500,-100,200,522.362790817861,539.052987711038,551.422476822045,712.554238038138,157.654625270516,417.017792887054,3,1,1,584.643581081182,57.4862315878272,93.5841923113912,228.137467615306,319.443410402164,364.022085606121,477.970364200883,676.289615500718,13.0694289272651,59.1770392050967,15.6557851517573,43.4318554075435,61.5731793968007,32.7946789376438
1,1,2,1,2,250.784539571032,264.014194905758,324.853864568286,500,-100,200,458.122219035868,477.646037701052,543.799645060208,796.220955089666,183.015566132963,444.887258810923,1,3,3,611.213144985959,30.7843280769885,100.98940639291,227.769151632674,269.869852578267,391.130591463298,476.724649779499,726.487695076503,49.2136659519747,65.1103088818491,31.677815541625,16.8326696380973,62.8732557175681,55.5514737963676
2,4,2,0,2,277.902609435841,316.868409491144,336.672514560632,500,-100,200,501.469109510072,520.570655616466,545.530454770196,733.307523210533,199.172960710712,402.37405099906,1,3,3,589.575038254261,57.1333555597812,52.4119508219883,168.043687730096,264.331851596944,423.228850122541,487.199233123101,702.955214586109,64.7169461799785,18.5222676815465,13.0531871737912,50.3160258755088,17.6199155580252,66.1294195614755
1,4,1,0,2,300.039678602479,323.89665551018,341.796129778959,200,500,-100,506.047365602572,525.482433428988,561.312239563558,426.571531174704,727.594095445238,172.951269126497,2,1,2,610.545201189816,35.6431758776307,145.6359466305,192.28541853372,250.364373927005,421.023569558747,528.116037766449,683.140495116822,55.95917833969,23.9462954038754,20.0283244950697,59.3280549487099,38.2080609444529,63.4849144564942
6,1,1,1,1,253.650366934016,260.486392537132,302.510755858384,500,-100,200,476.925313493703,481.750434695277,507.50316566322,743.997837835923,151.224017539062,468.622788065113,1,2,3,601.996891703457,38.4583654254675,97.0878507709131,226.011543907225,262.918351963162,370.446334755979,473.603059188463,665.537439798936,50.6641356740147,31.4435105863959,57.4337890045717,17.3625357542187,45.714894249104,65.4503628192469
4,1,2,0,2,257.554440479726,298.999540996738,311.308030644432,500,200,-100,480.189144012984,526.591985309497,526.876390378457,729.746771743521,439.26412423607,196.855138405226,2,3,1,598.858470562845,68.4174057282507,106.166911753826,188.661245326512,277.746162028052,385.033994913101,548.668076912872,747.518059145659,55.1109233964235,68.6969578964636,57.7362658083439,48.2849212829024,29.2208934342489,21.1090394109488
4,1,1,1,2,300.913355709054,315.243857447058,347.251838771626,500,-100,200,517.458677408285,533.092696755193,550.053347854409,735.278975218534,164.350882987492,468.728115991689,2,3,1,612.811757661402,45.257131177932,103.762816195376,229.217769298702,278.483462962322,436.675762454979,531.752758892253,738.919723732397,43.0136879021302,65.6114052049816,64.5486501650885,21.8642082344741,31.9390070717782,15.3800654225051
4,3,2,1,2,275.235618161969,334.446902223863,347.06251679454,500,-100,200,480.178579131607,542.723473315127,560.095476100687,793.270400981419,175.305761536583,407.475192239508,2,2,2,583.98496250622,62.8307898622006,116.836507245898,207.930554379709,268.539226567373,416.326521895826,494.168589194305,738.962891278788,61.3109017955139,64.0233064908534,65.2861287863925,54.271715823561,17.2449514549226,28.5288418643177
8,1,2,1,1,261.065800511278,285.878293891437,298.161981184967,-100,500,200,482.346764509566,506.667368814815,498.777775876224,167.448553605936,711.636486556381,421.337029477581,2,1,2,601.063793133944,51.1771077197045,111.22314594686,203.854860854335,349.867133004591,361.239645653404,466.225764295086,730.003008665517,27.9514494072646,68.2060694741085,30.4516688501462,25.040088435635,24.3448474258184,14.2161489417776
